Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
27.0,O=C(c1ccc2c(c1)ncn2CCN1CCCC1)N1CCCC(N2CCN(C3CCCCC3)CC2)C1,O=C(c1ccc2c(c1)ncn2CCN1CCCC1)N1CCCC(N2CCN(C3CCCCC3)CC2)C1,0.5,0.5,0.5,fine-tune predictive component_3534
27.0,O=c1cnc2c(n1Cc1ccccc1)=C(N1CCN(C3CCNCC3)CC1)NCN=2,CCc1nc2c(n(Cc3ccc(Br)cc3)c1=O)=C(N1CCN(C3CCN(C(C)C)CC3)CC1)NCN=2,0.5,0.5,0.5,fine-tune predictive component_3535
28.0,O=C1CCC(CCN2CC(N3CCN(C(=O)C4CC4c4ccccc4)CC3)C2)(c2ccccc2)CN1CC1CC1,O=C1CCC(CCN2CC(N3CCN(C(=O)C4CC4c4ccc(Cl)cc4)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,0.5,0.5,0.5,fine-tune predictive component_3536
26.0,O=C(Nc1ccc(N2CCN(C3CCCC3)CC2)cc1)c1coc(-c2ccccc2)n1,O=C(Nc1ccc(N2CCN(C3CCCC3)CC2)cc1)c1nc(-c2ccc(Cl)cc2)oc1C(F)(F)F,0.5,0.5,0.5,fine-tune predictive component_3537
26.0,O=C(Cc1cccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1)NNS(=O)(=O)c1ccccc1,COc1ccc(CC(=O)NNS(=O)(=O)c2ccc(C)cc2)cc1S(=O)(=O)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3538
26.0,O=C(NCCCC1CC(N2CCN(C3CNC(C(=O)N4CCN(C5CCC5)CC4)C3)CC2)CN1)NCc1ccccc1,O=C(NCCCC1CC(N2CCN(C3CNC(C(=O)N4CCN(C5CCC5)CC4)C3)CC2)CN1)NCc1c(F)ccc(F)c1F,0.5,0.5,0.5,fine-tune predictive component_3539
26.0,c1cc(CN2CCN(C3CCCCC3)CC2)cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)c1,COc1ccc(-c2ccc(-c3nc4c(C)cccc4[nH]3)cc2)cc1CN1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3540
25.0,c1cc2ccc(C3CCC(N4CCN(C5CCCCC5)CC4)CC3)cc2[nH]1,c1cc2ccc(C3CCC(N4CCN(C5CCCCC5)CC4)CC3)cc2[nH]1,0.5,0.5,0.5,fine-tune predictive component_3541
25.0,c1ccc(CC2CN(CCCN3CCNCC3)CCN2Cc2ccccc2)cc1,OCCN1CCN(CCCN2CCN(Cc3ccccc3)C(Cc3ccccc3)C2)CC1,0.5,0.5,0.5,fine-tune predictive component_3542
25.0,O=C(c1ccc(N=c2nc3c(c[nH]2)cc(-c2ccncc2)c(=O)n3C2CCCC2)cc1)N1CCN(C2CCC2)CC1,O=C(c1ccc(N=c2nc3c(c[nH]2)cc(-c2ccncc2)c(=O)n3C2CCCC2)cc1)N1CCN(C2CCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3543
25.0,c1ccc(-c2coc3ncnc(OC4CN(C5CCNCC5)C4)c23)cc1,COc1ccc(-c2coc3ncnc(OC4CN(C5CCN(CCO)CC5)C4)c23)cc1F,0.5,0.5,0.5,fine-tune predictive component_3544
25.0,O=C(NCc1ccc2c(c1)OCCO2)N1CCC(N2CCN(C3CCCCC3)CC2)C1,CC(NC(=O)N1CCC(N2CCN(C3CCCCC3)CC2)C1)c1ccc2c(c1)OCCO2,0.5,0.5,0.5,fine-tune predictive component_3545
25.0,O=c1nc(C(NC2CCCCC2)C(c2cccnc2)N2CCN(C3CCCCC3)CC2)[nH]c2ccccc12,O=c1nc(C(NC2CCCCC2)C(c2cccnc2Cl)N2CCN(C3CCCCC3)CC2)[nH]c2ccccc12,0.5,0.5,0.5,fine-tune predictive component_3546
25.0,c1ccc2c(c1)CCC1C(N3CCN(C4CCCCC4)CC3)CCC21c1ccc(N2CCCCC2)cc1,Oc1ccc2c(c1)C1(c3ccc(N4CCCCC4)cc3)CCC(N3CCN(C4CCCCC4)CC3)C1CC2,0.5,0.5,0.5,fine-tune predictive component_3547
25.0,N=c1[nH]cnc2c1cnc1c2cc(C(=O)N2CCN(C3CCCCCC3)CC2)n1C1CCC1,Cc1nc2c(cc(C(=O)N3CCN(C4CCCCCC4)CC3)n2C2CCC2)c2nc[nH]c(=N)c12,0.5,0.5,0.5,fine-tune predictive component_3548
25.0,O=C(c1ccon1)N1CCN(C2CCCCC2)CC1,CCCCCc1cc(C(=O)N2CCN(C3CCCCC3)CC2)no1,0.5,0.5,0.5,fine-tune predictive component_3549
25.0,O=C1NC(=O)C(c2ccc3c(c2)OCO3)(N2CCN(C3CCCCC3)CC2)N1,O=C1NC(=O)C(c2ccc3c(c2)OC(F)(F)O3)(N2CCN(C3CCCCC3)CC2)N1,0.5,0.5,0.5,fine-tune predictive component_3550
26.0,O=C(NCC(c1cccnc1)N1CCN(C2CCCCC2)CC1)c1ccccc1,Cc1cccc(C(=O)NCC(c2cccnc2)N2CCN(C3CCCCC3)CC2)c1,0.5,0.5,0.5,fine-tune predictive component_3551
26.0,c1cnn(CCN2CCN3CCN(Cc4nccs4)C3C2)c1,c1cnn(CCN2CCN3CCN(Cc4nccs4)C3C2)c1,0.5,0.5,0.5,fine-tune predictive component_3552
26.0,O=C1CC2CN1c1nc3[nH]c(=O)n(Cc4ccccc4)c(=O)c3n1CC2N1CCN(C2CCCCC2)CC1,CCC1C(=O)N2CC1C(N1CCN(C3CCCCC3)CC1)Cn1c2nc2c1c(=O)n(Cc1cccc(Cl)c1F)c(=O)n2C,0.5,0.5,0.5,fine-tune predictive component_3553
26.0,c1ccc(C2CCCCC2(C2CCCCC2)N2CCN(C3CCCCC3)CC2)cc1,c1ccc(C2CCCCC2(C2CCCCC2)N2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_3554
26.0,c1ccc(N2CCN(CCN3CCN(C4CCCCC4)CC3)CC2)cc1,N=NCC(CN1CCN(c2ccc(Cl)cc2)CC1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3555
26.0,C1=C(N2CCNCC2)CN2CCCCC12,O=[N+]([O-])C1=C(N2CCN(CCO)CC2)CN2CCCCC12,0.5,0.5,0.5,fine-tune predictive component_3556
26.0,O=C(c1ccc2c3c(ccc2c1)CCO3)C1CCCN(Cc2[nH]ncc2C(=O)N2CCN(C3CC3)CC2)C1,COc1cc(C(=O)C2CCCN(Cc3c(C(=O)N4CCN(C5CC5)CC4)cnn3C)C2)cc2ccc3c(c12)OCC3,0.5,0.5,0.5,fine-tune predictive component_3557
26.0,O=C(NC1(C(=O)Nc2ccccc2)CCCC1)c1ccc2c(ccn2C2CCC(N3CCNCC3)CC2)c1,N#Cc1cn(C2CCC(N3CCN(CCF)CC3)CC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(C=CC(=O)O)cc4)CCCC3)cc12,0.5,0.5,0.5,fine-tune predictive component_3558
26.0,O=C(CN1CCN(C2CCCCC2)CC1)NC1CCN(C2CCCCC2)CC1,O=C(CN1CCN(C2CCCCC2)CC1)NC1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3559
26.0,c1ccc(CN2CCN(C3CCN(c4ccccc4)CC3)CC2)cc1,OCCC1CN(C2CCN(c3ccccc3)CC2)CCN1Cc1ccc(F)cc1,0.5,0.5,0.5,fine-tune predictive component_3560
26.0,O=C1N(C2CCCCC2)CCC12CCN(CCCN1CCNCC1)C2,CCCCC1CC2(CCN(C3CCCCC3)C2=O)CN1CC(O)CN1CC(C)(C)NCC1(C)C,0.5,0.5,0.5,fine-tune predictive component_3561
26.0,C1CCC(OCCN2CCN(C3CCCCC3)CC2)CC1,C1CCC(OCCN2CCN(C3CCCCC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3562
26.0,O=C1COc2cc(N=c3nc(-c4ccncc4)cc[nH]3)cc(C(=O)N3CCN(C4CCC4)CC3)c2N1,O=C1COc2cc(N=c3nc(-c4ccncc4)cc[nH]3)cc(C(=O)N3CCN(C4CCC4)CC3)c2N1,0.5,0.5,0.5,fine-tune predictive component_3563
50.0,C1CCC(N2CCN(C3CCC(N4CCC4)CC3)CC2)C1,C1CCC(N2CCN(C3CCC(N4CCC4)CC3)CC2)C1,0.5,0.5,0.5,fine-tune predictive component_3564
99.0,c1ccc(OCCCCN2CCN(C3CCCCC3)CC2)cc1,Clc1ccc(OCCCCN2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_3565
62.0,O=C(c1ccnnc1)N1CCCC(N2CCN(C3CCCCC3)CC2)C1,O=C(c1ccnnc1)N1CCCC(N2CCN(C3CCCCC3)CC2)C1,0.5,0.5,0.5,fine-tune predictive component_3566
54.0,O=C(c1ccccc1)N1CCC(N2CCN(C3CCC3)CC2)CC1,O=C(c1cc(F)c(F)cc1Cl)N1CCC(N2CCN(C3CCC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3567
57.0,O=C(NN1CCN(CCN2CCN(C3CCCCC3)CC2)CC1)C1CC(c2cccnc2)=NN1,O=C(NN1CCN(CCN2CCN(C3CCCCC3)CC2)CC1)C1CC(c2cccnc2)=NN1,0.5,0.5,0.5,fine-tune predictive component_3568
60.0,O=C(NCC(c1ccccc1)N1CCN(C2CCCCCCC2)CC1)N1CCN(C2CCCCC2)CC1,COc1c(Br)cccc1C(CNC(=O)N1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3569
57.0,C1CC(N=c2[nH]c(C3CC3)nc3c2CNCC3)C1,OCCN1CCc2nc(C3CC3)[nH]c(=NC3CCC3)c2C1,0.5,0.5,0.5,fine-tune predictive component_3570
63.0,c1ccc(-c2nn(-c3ccccc3)cc2CNCCN2CCN(C3CCCCC3)CC2)cc1,COc1ccc(-c2nn(-c3ccc(F)cc3)cc2CNCCN2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_3571
63.0,O=C(CN1CCN(Cc2nnc(-c3ccccc3)o2)CC1)N1CCN(C2CCCCC2)CC1,O=C(CN1CCN(Cc2nnc(-c3ccccc3)o2)CC1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3572
57.0,c1nc(C2CC2)ncc1CN=c1[nH]cc2c(N3CCN(C4CCCCC4)CC3)nc(N3CCNCC3)nc2c1C1CCCCC1,COc1[nH]c(=NCc2cnc(C3CC3)nc2)c(C2CCCCC2)c2nc(N3CCNC(C)C3)nc(N3CCN(C4CCCCC4)CC3)c12,0.5,0.5,0.5,fine-tune predictive component_3573
63.0,O=S(=O)(Cc1ccccc1)N1CCN(CCN2CCN(C3CCCCC3)CC2)CC1,O=S(=O)(Cc1ccc(Cl)cc1)N1CCN(CCN2CCN(C3CCCCC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3574
54.0,O=C(C=Cc1ccccc1)N1CCN(C2CCCCC2)CC1,Cc1cc(C)c(C=CC(=O)N2CCN(C3CCCCC3)CC2)c(C)c1,0.5,0.5,0.5,fine-tune predictive component_3575
54.0,O=C(c1ccc2c(=O)n(-c3ccccc3)c(CN3CCCC3)nc2c1)N1CCN(C2CCCCC2)CC1,Cc1cccc(-n2c(CN3CCCC3)nc3cc(C(=O)N4CCN(C5CCCCC5)CC4)ccc3c2=O)c1,0.5,0.5,0.5,fine-tune predictive component_3576
63.0,O=C(Nc1ccc(C2CCN(CCCS(=O)(=O)N3CCN(C4CCNCC4)CC3)CC2)cc1)N1Cc2ccncc2C1,CN1CCC(N2CCN(S(=O)(=O)CCCN3CCC(c4ccc(NC(=O)N5Cc6ccncc6C5)cc4)CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3577
60.0,O=C(c1ccc(CN2CCN(C3CCC3)CC2)cc1)N1CCCCCC1,O=C(c1ccc(CN2CCN(C3CCC3)CC2CO)cc1)N1CCCCCC1,0.5,0.5,0.5,fine-tune predictive component_3578
60.0,C=C1C(CN2CCNCC2)NC=C2c3ccccc3OC(=O)C12,COCCCN1C=C2c3ccccc3OC(=O)C2C(=C(C)C)C1CN1CCN(CCO)CC1,0.5,0.5,0.5,fine-tune predictive component_3579
63.0,c1cc(CN2CCN(C3CCC(N4CCN(C5CCNCC5)CC4)CC3)CC2)no1,C=C(C)C(=O)N1CCC(N2CCN(C3CCC(N4CCN(Cc5ccon5)CC4)CC3CC)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3580
60.0,O=C(COc1n[nH]c2c1CCN(C1CCOCC1)C2)N1CCN(C2CCCCC2)CC1,Cn1nc(OCC(=O)N2CCN(C3CCCCC3)CC2)c2c1CN(C1CCOCC1)CC2,0.5,0.5,0.5,fine-tune predictive component_3581
53.0,S=C(NCC1CCCN1)N1CCN(c2ncnc3ccc(C4CCNCC4)cc23)C1,CCN1CCCC1CNC(=S)N1CCN(c2ncnc3ccc(C4CCNCC4)cc23)C1,0.5,0.5,0.5,fine-tune predictive component_3582
60.0,O=C1CNC(=O)N1CCN1CCN(N2CCN(C3c4ccccc4CCc4ccccc43)CC2)CC1,CC1(C)NC(=O)N(CCN2CCN(N3CCN(C4c5ccccc5CCc5ccccc54)CC3)CC2)C1=O,0.5,0.5,0.5,fine-tune predictive component_3583
63.0,C1CCC(N2CCN(CCC3CN(C4CCC4)CC3N3CCN(C4CCCCC4)CC3)CC2)CC1,C1CCC(N2CCN(CCC3CN(C4CCC4)CC3N3CCN(C4CCCCC4)CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3584
63.0,O=S(=O)(c1ccc(Nc2ccccc2)cc1)N1CCN(C2CCCCC2)CC1,O=S(=O)(c1ccc(Nc2cc(Cl)cc(C(F)(F)F)c2)cc1C(F)(F)F)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3585
53.0,O=C(CN1C(=O)NC(c2ccccc2)C1=O)N1CCN(C2CCCCC2)CC1,CC1(c2ccc(C(F)(F)F)cc2)NC(=O)N(CC(=O)N2CCN(C3CCCCC3)CC2)C1=O,0.5,0.5,0.5,fine-tune predictive component_3586
53.0,c1ccc2c(C3CCC(N4CCN(C5CCCC5)CC4)CC3)c[nH]c2c1,c1ccc2c(C3CCC(N4CCN(C5CCCC5)CC4)CC3)c[nH]c2c1,0.5,0.5,0.5,fine-tune predictive component_3587
53.0,O=c1cc(-c2ccc(N3CCN(C4CCCCC4)CC3)cc2)oc2ccccc12,Cc1c(-c2ccc(N3CCN(C4CCCCC4)CC3)cc2)oc2cc(O)cc(O)c2c1=O,0.5,0.5,0.5,fine-tune predictive component_3588
63.0,O=C(CN1CCN(C2CCCCC2)CC1)Nc1ccccc1C(=O)N1CCCCC1,O=C(CN1CCN(C2CCCCC2)CC1)Nc1ccccc1C(=O)N1CCCCC1,0.5,0.5,0.5,fine-tune predictive component_3589
53.0,O=C(c1cncs1)N1CCOc2ccc(-c3ccc(C4CCC(N5CCN(C6CCN(C7CCCCC7)CC6)CC5)CC4)cc3)cc21,O=C(c1cnc(C(F)(F)F)s1)N1CCOc2cc(Cl)c(-c3ccc(C4CCC(N5CCN(C6CCN(C7CCCCC7O)CC6)CC5)CC4)cc3)cc21,0.5,0.5,0.5,fine-tune predictive component_3590
57.0,O=C(c1n[nH]c2c1CC1CN(C(=O)C3CCCCC3)CC21)N1CCN(C2CCCCC2)CC1,O=C(c1n[nH]c2c1CC1CN(C(=O)C3CCCCC3)CC21)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3591
57.0,O=C(c1ccsc1)N1CCC2(CC1)CCN(C(=O)N1CCN(C3CCCCC3)CC1)C2,O=C(c1ccsc1)N1CCC2(CC1)CCN(C(=O)N1CCN(C3CCCCC3)CC1)C2,0.5,0.5,0.5,fine-tune predictive component_3592
53.0,c1ccc(CN2CCC(N3CCN(c4nccc(OCC5CC5)n4)CC3)CC2)cc1,CS(=O)(=O)c1ccc(CN2CCC(N3CCN(c4nccc(OCC5CC5)n4)CC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_3593
60.0,O=C(C=C1CCCN1C1CCCCC1)NC1CCC(N2CCN(C3CCCCC3)CC2)CC1,O=C(C=C1CCCN1C1CCCCC1)NC1CCC(N2CCN(C3CCCCC3O)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3594
63.0,O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)C1CCCN(C(=O)C2CCCCC2)C1,O=C(NCC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C2CCCCC2)CC1)C1CCCN(C(=O)C2CCCCC2)C1,0.5,0.5,0.5,fine-tune predictive component_3595
54.0,O=C(Nc1ccccc1)NC12CC3CC(C1)CC(C(=O)N1CCN(C4CCCCC4)CC1)(C3)C2,COc1ccc(NC(=O)NC23CC4CC(C2)CC(C(=O)N2CCN(C5CCCCC5)CC2)(C4)C3)cc1,0.5,0.5,0.5,fine-tune predictive component_3596
53.0,O=C(N1CCN(C2CCCCC2)CC1)n1nc(-c2ccccc2)ccc1=O,Cc1cc(-c2ccc(=O)n(C(=O)N3CCN(C4CCCCC4)CC3)n2)ccc1F,0.5,0.5,0.5,fine-tune predictive component_3597
63.0,O=C(C1CC1)N1CCC(N2CCC(C(=O)N3CCN(C4CCCCC4)CC3)CC2)CC1,O=C(C1CC1)N1CCC(N2CCC(C(=O)N3CCN(C4CCCCC4)CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3598
61.0,O=C(CN1CC(N=c2[nH]c(=NC3CC3)c3nc[nH]c3[nH]2)C1)N1CCN(C2CCN(C3CCC3)CC2)CC1,Cn1cnc2c(=NC3CC3)[nH]c(=NC3CN(CC(=O)N4CCN(C5CCN(C6CCC6)CC5)CC4)C3)[nH]c21,0.5,0.5,0.5,fine-tune predictive component_3599
54.0,C1=NC(N2CCN(C3CCCCC3)CC2)=NC1=CN1CCCCC1,C1=NC(N2CCN(C3CCCCC3)CC2)=NC1=CN1CCCCC1,0.5,0.5,0.5,fine-tune predictive component_3600
62.0,O=C1OCC(c2ccccc2)N1C1CCC(N2CCNCC2)CC1,CC(CN(C)C)N1CCN(C2CCC(N3C(=O)OC(C)(C)C3c3cccc(F)c3F)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3601
57.0,O=C1C2CCC1C(C(NC(=O)N1CCN(C3CCCCC3)CC1)C1CCCCC1)C2,CC1(C(NC(=O)N2CCN(C3CCCCC3)CC2)C2CCCCC2)CC2CCC1C2=O,0.5,0.5,0.5,fine-tune predictive component_3602
61.0,C1CCC(N2CCN(C3CC(NCC4CC4)CO3)CC2)CC1,OCC1OC(N2CCN(C3CCCCC3)CC2)CC1NCC1CC1,0.5,0.5,0.5,fine-tune predictive component_3603
54.0,c1ccc(C2=C3CCN(CC2)C3N2CCN(C3CCCCC3)CC2)cc1,Brc1ccc(C2=C3CCN(CC2)C3N2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_3604
62.0,O=S(=O)(c1ccc(-c2nnn[nH]2)cc1)N1CCN(C2CCCCC2)CC1,COCCn1nnnc1-c1ccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_3605
54.0,O=C(CN1CCNCC1)Nc1cccc(C2=CC3CC2CN3CCN2CCN(C3CCCCC3)CC2)c1,COc1cc(C2=CC3CC2CN3CCN2CCN(C3CCCCC3)CC2)cc(NC(=O)CN2CCN(C)CC2)c1O,0.5,0.5,0.5,fine-tune predictive component_3606
54.0,O=C(NC1CC2CCC(C1)N2CCN1CCCC1)N1CCN(C2CCCCC2)CC1,O=C(NC1CC2CCC(C1)N2CCN1CCCC1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3607
54.0,c1n[nH]cc1CN1CSCC(N2CCNCC2)C1,CCn1cc(CN2CSCC(N3CCN(CCO)CC3)C2)cn1,0.5,0.5,0.5,fine-tune predictive component_3608
57.0,O=C(OCCN1CCN(C2CCCCC2)CC1)c1ccccc1,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3609
63.0,c1n[nH]cc1CN1CCN(C2CCCC2)CC1,COCCn1cc(CN2CCN(C3CCCC3)CC2)c(C)n1,0.5,0.5,0.5,fine-tune predictive component_3610
63.0,c1ccc(CN2CCN(C3CCCCC3)CC2)nc1,S=C=Nc1ccc(CN2CCN(C3CCCCC3)CC2)nc1,0.5,0.5,0.5,fine-tune predictive component_3611
57.0,O=C1N=C(N2CCN(C3CCCCC3)CC2)SC1=Cc1ccccc1,O=C1N=C(N2CCN(C3CCCCC3)CC2)SC1=Cc1ccccc1[N+](=O)[O-],0.5,0.5,0.5,fine-tune predictive component_3612
63.0,O=C(c1ccccc1)N1CCN(C2CCC(N3CCC(c4ccc(N5CCNCC5)cc4)CC3)CC2)CC1,CCOC(=O)N1CCN(c2ccc(C3CCN(C4CCC(N5CCN(C(=O)c6cc(C(F)(F)F)cc(C(F)(F)F)c6)CC5)CC4)CC3)cc2)CC1,0.5,0.5,0.5,fine-tune predictive component_3613
60.0,O=C(C1CCN(c2ccncn2)CC1)N1CC(c2ccccc2)C(N2CCN(C3CCC3)CC2)C1,CSc1nccc(N2CCC(C(=O)N3CC(c4ccc(F)c(F)c4)C(N4CCN(C5CCC5)CC4)C3)CC2)n1,0.5,0.5,0.5,fine-tune predictive component_3614
54.0,O=C(c1ccc(Nc2ccccc2)cc1OCCCN1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,O=C(c1ccc(Nc2ccc(F)c(F)c2)cc1OCCCN1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3615
54.0,c1ccc(N=c2ccn(C3CCC(N4CCN(C5CCC5)CC4)CC3)[nH]2)cc1,CS(=O)(=O)c1ccc(N=c2[nH]n(C3CCC(N4CCN(C5CCC5)CC4)CC3C#N)cc2C(N)=O)cc1,0.5,0.5,0.5,fine-tune predictive component_3616
57.0,O=C(CN1CCNCC1)N1CCN(C2CCCCCCC2)CC1,CN1CCN(CC(=O)N2CCN(C3CCCCCCC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3617
54.0,O=C(CC1CC(c2ccccc2)=NN1C1CCNCC1)N1CCN(Cc2ccccn2)CC1,COc1ccc(C2=NN(C3CCN(CCO)CC3)C(CC(=O)N3CCN(C(C#N)c4ccccn4)CC3)C2)cc1,0.5,0.5,0.5,fine-tune predictive component_3618
60.0,O=C(CCN1CCN(C2CCCCC2)CC1)Nc1ccc2scnc2c1,O=C(CCN1CCN(C2CCCCC2)CC1)Nc1ccc2sc(CO)nc2c1,0.5,0.5,0.5,fine-tune predictive component_3619
63.0,O=C(C1CNC(N2CCN(C3CCCCC3)CC2)C1)N1CCC(c2ccccc2)CC1,CN1CC(C(=O)N2CCC(F)(c3ccc(Cl)c(F)c3)CC2)CC1N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3620
57.0,c1ccc(C(CN2CCN(C3CCCCC3)CC2)N2CCN(C3CCCCC3)CC2)cc1,Fc1ccc(C(CN2CCN(C3CCCCC3)CC2)N2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_3621
54.0,O=C(N1CCNCC1)N1CCN(C2CCCCC2)CC1,CN1CCN(C(=O)N2CCN(C3CCCCC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3622
60.0,c1ccc2nc(N3CCN(C4CCCCC4)CC3)ccc2c1,Cc1ccc2c(C)cc(N3CCN(C4CCCCC4)CC3)nc2c1C,0.5,0.5,0.5,fine-tune predictive component_3623
60.0,O=C(N1CCC(N2CCN(Cc3ccccc3)CC2)CC1)N1CCc2ccccc21,O=C(N1CCC(N2CCN(Cc3ccc(F)cc3Cl)CC2)CC1)N1CCc2cc(Cl)c(Cl)cc21,0.5,0.5,0.5,fine-tune predictive component_3624
63.0,O=C(c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2ccc3ncsc3c2)c1)N1CCN(C2CCNCC2)CC1,O=C(c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2ccc3ncsc3c2)c1)N1CCN(C2CCNCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3625
57.0,c1ccc2c(c1)N=C(N1CCN(C3CCCCC3)CC1)c1cn[nH]c1N2,CCCN1c2ccc(Cl)cc2N=C(N2CCN(C3CCCCC3)CC2)c2cn[nH]c21,0.5,0.5,0.5,fine-tune predictive component_3626
53.0,O=C(CNC(=O)c1ccc(N2CCN(C3CCCCC3)CC2)cc1)Nc1ccccc1,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)c1ccc(N2CCN(C3CCCCC3)CC2)c([N+](=O)[O-])c1,0.5,0.5,0.5,fine-tune predictive component_3627
58.0,O=C(c1ccccc1)N1CCC(N2CCN(C3CCCCC3)CC2)CC1,O=C(c1c(Cl)cccc1Cl)N1CCC(N2CCN(C3CCCCC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3628
63.0,c1cncc(C2CCC(N3CCN(C4CCCCC4)CC3)CC2)c1,N#Cc1cncc(C2CCC(N3CCN(C4CCCCC4)CC3)CC2)c1,0.5,0.5,0.5,fine-tune predictive component_3629
53.0,c1ccc2c(c1)CCc1ccccc1C2N1CCNCC1,CN1CCN(C2c3ccccc3CCc3ccccc32)CC1,0.5,0.5,0.5,fine-tune predictive component_3630
60.0,O=C(OC1CC2CCC1C2N1CCCC1)C(OC(=O)N1CCN(C2CCCCC2)CC1)C1CCN(C2CCCCC2)CC1,O=C(OC1CC2CCC1C2N1CCCC1)C(OC(=O)N1CCN(C2CCCCC2)CC1)C1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3631
60.0,C1CCC(N2CCN(C3CCCCC3N3CCN(C4CCCCC4)CC3)CC2)CC1,C1CCC(N2CCN(C3CCCCC3N3CCN(C4CCCCC4)CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3632
57.0,C1CCC(N2CCN(Cc3n[nH]c4c3CCN(C3CCOC3)C4)CC2)CC1,Cn1nc(CN2CCN(C3CCCCC3)CC2)c2c1CN(C1CCOC1)CC2,0.5,0.5,0.5,fine-tune predictive component_3633
53.0,c1cc2nc(C3CCCCC3)[nH]c2cc1CN1CCN(C2CCCCC2)CC1,O=[N+]([O-])c1cc2nc(C3CCCCC3)[nH]c2cc1CN1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3634
53.0,O=C(CN1CC(c2ccccc2)CCC(NC(=O)N2CCN(C3CCCCC3)CC2)C1=O)N1CCN(C2CCCCC2)CC1,COc1cc(F)cc(C2CCC(NC(=O)N3CCN(C4CCCCC4)CC3)C(=O)N(CC(=O)N3CCN(C4CCCCC4)CC3)C2)c1,0.5,0.5,0.5,fine-tune predictive component_3635
60.0,c1nc2c(C3CCC(N4CCN(C5CCCCC5)CC4)CC3)cncn2n1,Clc1ncn2ncnc2c1C1CCC(N2CCN(C3CCCCC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_3636
57.0,O=C(N=c1[nH][nH]c2c1CN(C(=O)CN1CCN(C3CCCC3)CC1)C2)c1ccon1,Cc1cc(C(=O)N=c2[nH][nH]c3c2CN(C(=O)CN2CCN(C4CCCC4)CC2)C3(C)C)no1,0.5,0.5,0.5,fine-tune predictive component_3637
